Name,Affiliation,H-index,I10-index,Total Citations,Citations in Last 5 Years,Public Access Paper (Available),Public Access Paper (Not Available)
Md. Khaliluzzaman,"Assistant Professor, Dept. of CSE, IIUC",10,11,330,261,0,0
BoYu Gao,"Associate Prof., Jinan University, Guangzhou",10,13,330,319,6,19
Tanya Beelders,University of the Free State,10,11,329,225,0,0
Olivia K. Richards,"Ph.D. Candidate, University of Michigan",8,7,329,322,6,0
Amal Ponathil,UX Researcher at UserZoom,10,12,329,303,11,0
Ika Nurlaili Isnainiyah,"Lecturer, Universitas Pembangunan Nasional Veteran Jakarta",10,10,329,317,0,0
Malcolm Haynes,"Assistant Professor, United States Military Academy",7,4,329,284,4,0
Katja Knecht,"PostDoctoral Researcher, Technische Universität Braunschweig",9,9,329,244,7,1
George P. Yerousis,Birzeit University,5,5,329,184,0,0
Lara Christoforakos,Ludwig-Maximilians-Universität München,7,4,329,286,10,4
Daniel Miau,Adobe,7,6,328,131,3,0
Hyunjoo Song,Soongsil University,9,8,328,258,0,0
Efi A. Nisiforou,"Assistant Professor in Educational Technology, University of Nicosia",10,10,328,252,0,0
Jonas Auda,"Human Computer Interaction, University Duisburg-Essen, GenerIO.net",9,8,328,310,6,1
Michael Zbyszyński,Unknown affiliation,10,10,328,193,14,1
Zhengjie Liu,Dalian Maritime University,9,8,328,139,0,0
Afsoon Asadzadeh,Tabriz University of Medical Sciences,7,6,328,328,0,0
Nazmus Saquib,Massachusetts Institute of Technology,6,3,328,317,3,0
Jenny T. Liang,"Ph.D. student, Carnegie Mellon University",7,6,328,327,3,0
Yaser Mowafi,"Associate Professor, College of Engineering and Applied Sciences, Western Kentucky University",10,10,328,167,3,0
Md Habibullah Bin Ismail,"Graduated from Computer Science and Engineering, Bangladesh University of Engineering & Technology",7,5,327,232,1,1
Christophe Marquesuzaà,Associate Professor,10,11,327,28,1,0
Gabe Johnson,Carnegie Mellon University,6,6,326,71,0,0
Patti Bao,Google,4,4,326,115,0,0
Rafael Jeferson Pezzuto Damaceno,University of São Paulo - USP - Brazil,10,10,326,244,0,0
Ali Tahir,National University of Sciences and Technology,11,12,326,198,12,0
Nicholas Diana,"Colgate University, Department of Computer Science",6,5,326,272,7,0
Lisa Jo Elliott,Pennsylvania State University,7,6,326,212,7,0
Michelle Brachman,"Research Scientist, IBM",10,10,325,269,6,1
Dr. Muzafar Khan,"Department of Software Engineering, National University of Modern Languages",10,10,325,232,0,0
"Meng Chun, Lam",Universiti Kebangsaan Malaysia,10,11,325,290,0,0
Michael Oppermann,AIT Austrian Institute of Technology,8,7,325,303,4,0
Mohammad Taha Khan,"Assistant Professor, Washington & Lee University",7,7,325,263,7,0
Reza GhasemAghaei,"Research Associate, Computer Science, Carleton University",7,7,325,90,4,0
Xiang Xiao,Google Inc,9,8,325,182,2,0
Mete Yaganoglu,"Associate Professor of Computer Engineering, Ataturk University",10,12,325,306,1,0
Hendrik Schuff,TU Darmstadt,9,9,325,306,5,1
Janis Lena Meissner,"researcher at the HCI Group at TU Wien, former PhD student in Digital Civics, Open Lab, Newcastle",8,8,325,291,12,0
Samuel Audet,Unknown affiliation,7,6,325,82,0,0
Charlee Kaewrat,walailak university,10,11,325,271,0,0
Mieke Haesen,Hasselt University,12,14,324,140,12,2
Adriana Alvarado Garcia,IBM Research,9,9,324,301,7,0
Clark Della Silva,Massachusetts Institute of Technology,6,5,324,143,0,0
