Name,Affiliation,H-index,I10-index,Total Citations,Citations in Last 5 Years,Public Access Paper (Available),Public Access Paper (Not Available)
Anabela Gomes,Instituto Politécnico de Coimbra - ISEC,23,40,2452,1144,0,2
Michael G. Shafto,"NASA (retired June 29, 2013)",20,32,2450,1035,0,0
Ben Green,University of Michigan,18,22,2450,2357,9,0
Yasaman Khazaeni,"CapitalOne, Wayfair, IBM, Boston University",17,23,2449,2330,6,0
David Navarre,Université Toulouse Capitole ; IRIT,27,58,2449,613,2,3
Younah Kang,Yonsei University,15,17,2446,1094,0,0
Ranjitha Kumar,Associate Professor of Computer Science @ UIUC,19,28,2446,1805,6,0
Maria Uther,Birmingham City University,24,37,2444,907,8,0
Martin Halvey,"Professor, University of Strathclyde",28,52,2443,955,13,0
Sarah Fox,Carnegie Mellon University,25,35,2443,2122,28,0
Chien-Ming Huang,"Computer Science, Johns Hopkins University",22,35,2442,1900,22,1
Milene Selbach Silveira,"Professor of Computer Science, PUCRS",24,52,2438,1246,0,0
Wolfgang Wörndl,Technical University of Munich (TUM),27,59,2432,1020,0,2
Dzmitry Aliakseyeu,Signify Research,26,54,2431,1177,2,0
Barbara Rita Barricelli,Università degli Studi di Brescia,17,37,2431,2082,3,0
Bengt Göransson,Vidhance AB (Imint Image Intellegence AB),18,20,2428,570,0,0
Marian Dörk,"Research professor at FH Potsdam, co-director of UCLAB",21,38,2426,1261,11,0
Jaakko Hakulinen,"Researcher, Tampere University",28,75,2426,1012,24,7
Toni Granollers,GRIHO research group.  University of Lleida,24,63,2426,972,15,9
Maha Salem,WhatsApp/Facebook UK,18,25,2426,1651,5,1
Wally Smith,"School of Computing and Information Systems, The University of Melbourne",27,60,2424,1402,16,4
Jan Gugenheimer,"TU-Darmstadt, Germany",27,46,2424,2119,33,2
Thomas C Eskridge,Florida Institute of Technology,19,29,2421,489,3,0
Yasuyuki Kono,Kwansei Gakuin University,18,22,2421,282,0,0
Shamus P. Smith,Griffith University,27,60,2420,1236,6,0
Stacey Kuznetsov,"School of Arts, Media, and Engineering, Arizona State University",21,31,2419,1070,0,1
Rowanne Fleck,University of Birmingham,15,19,2417,616,9,0
Tobias Ley,"Professor, Danube University Krems, Austria",27,68,2417,1084,40,5
Bill Kules,"Director, HCI Masters program, University of Maryland at College Park",25,30,2416,556,1,0
Hilary Davis,"Senior Research Fellow, Swinburne University of Technology",26,44,2410,1050,10,4
Regis Kopper,"Assistant Professor of Computer Science, University of North Carolina at Greensboro",23,43,2407,1542,13,0
Stephanie Rosenthal,Carnegie Mellon University,23,30,2401,1176,12,0
Wen-Chieh Lin,"National Chiao Tung University, Taiwan",26,52,2401,1172,8,1
Dr. Jungpil Shin,"Professor of Computer Science and Engineering, University of Aizu",22,75,2395,1813,0,0
Nithya Sambasivan,Unknown affiliation,21,33,2391,1845,2,0
Uta Hinrichs,University of Edinburgh,24,43,2384,1238,16,0
Joel Chan,University of Maryland,23,31,2383,1612,24,1
S. Camille Peres,Nuclear Regulatory commission,23,44,2383,1603,16,1
Sean Kelly,"VP of Engeineering, Woot Math / Simbulus Inc.",12,15,2374,714,6,1
María Dolores Lozano (ORCID:0000-0003-4069-2112),Catedrática de Universidad - Universidad de Castilla-La Mancha,24,48,2373,859,28,23
Sven Mayer,LMU Munich,27,61,2373,2014,69,1
Hrishi Olickel,Yale-NUS College,2,1,2372,2045,0,0
Jina Huh (Huh-Yoo),Drexel University,27,47,2370,1528,35,2
Beat Signer,"Professor of Computer Science, Vrije Universiteit Brussel",27,60,2370,480,23,0
Hamid Ekbia,Indiana University,22,36,2365,1319,1,0
Jessica Lindblom,"Associate Professor of Human-Computer Interaction, Uppsala University, Sweden",25,49,2364,1586,15,2
Yan Luximon,Hong Kong Polytechnic University,24,51,2364,1586,16,20
Valentin Schwind,"Professor of Human-Computer Interaction, Frankfurt University of Applied Sciences",25,46,2363,2225,34,0
Reid Priedhorsky,Los Alamos National Laboratory,22,29,2360,1075,19,2
Noraidah Sahari Ashaari Shaari,Associate profesor,29,58,2359,1680,0,1
