Name,Affiliation,H-index,I10-index,Total Citations,Citations in Last 5 Years,Public Access Paper (Available),Public Access Paper (Not Available)
Xiang Guo,Software Developer @ Unity Technologies,3,2,475,305,0,0
Carolin Straßmann,University of Applied Sciences Ruhr West,11,11,475,451,5,4
Dimas Setiawan,Universitas PGRI Madiun,11,11,475,468,0,0
Anindya Das Antar,"PhD candidate, University of Michigan; Former Researcher, Osaka University; B.Sc, Uni of Dhaka",10,10,475,472,1,0
Nicolas Großmann,DFKI,10,10,475,215,9,2
Hee-Tae Jung,"Assistant Professor, Luddy School of Informatics, Computing, end Engineering, Indiana University",14,18,474,329,5,0
Maria Auxilio Medina Nieto (ORCID: 0000-0001-6391-4799),"Professor of Computer Science, Universidad Politécnica de Puebla (https://ror.org/02a3pzh97)",11,17,474,213,0,0
Lindsay MacDonald Vermeulen,"Aarhus University, Denmark",8,8,474,450,7,0
Himalaya Patel,US Department of Veterans Affairs; Indiana University Bloomington,11,12,474,295,13,0
Feng Zheng,"Tufts Alumni & Research Engineer, Synopsys",6,6,474,133,5,1
Kelly Avery Mack,University of Washington PhD Student,11,14,474,450,16,1
YONG MIN KIM,"Assistant Professor, Dongduk Women's University",10,11,474,458,0,0
Christos Kouroupetroglou,ULTRA4,12,12,473,267,9,0
Chui Yin WONG,Multimedia University,13,16,473,242,1,0
Benny Hardjono,Universitas Pelita Harapan,11,11,473,271,0,0
EunJeong Cheon,"Assistant Professor, Syracuse University",13,16,473,435,2,0
Anna Iurchenko,Google,1,1,473,471,0,0
VERONIKHA EFFENDY,Telkom University,11,14,473,413,0,0
Andrea Vianello,Siili Solutions Oyj,11,12,472,303,4,1
Estêvão B. Saleme,Unknown affiliation,14,16,472,419,15,0
Dr. Lilit Hakobyan,"Lecturer, Aston University",7,6,472,324,2,0
Aycan PEKPAZAR,"Endüstri Mühendisliği, Samsun Üniversitesi",9,9,472,454,3,2
azrul hazri jantan,"Computer Science and IT, University Putra Malaysia",9,8,471,307,0,0
Marius Hoggenmueller,"Lecturer in Interaction Design, Design Lab, The University of Sydney",12,15,471,416,9,2
Francisco Eduardo Martinez Perez,"Prof. of the University of San Luis Potosí, México",10,14,470,324,0,0
Himanshu Zade,"Human Centered Design and Engineering, University of Washington",10,10,470,427,6,0
Felix Hülsmann,"Bielefeld University, Faculty of Technology, Computer Graphics and Geometry Processing Group",11,12,470,353,8,1
Dimosthenis Kontogiorgos,"PostDoctoral Researcher, Massachusetts Institute of Technology",12,15,470,452,12,0
Amirabbas Azizi,"Assistant Professor, Medical Informatics, Ahvaz Jundishapur University of Medical Sciences",14,17,470,271,0,0
Patricia Pons,"PhD, Instituto Tecnológico de Informática (Valencia, Spain)",12,16,470,321,15,5
Francesco Martino,"Former Ph.D Student  & Post-Doc, University of Padova",8,8,470,123,0,0
Steven R. Gomez,"Massachusetts Institute of Technology, Lincoln Laboratory",10,11,469,361,13,1
