Name,Affiliation,H-index,I10-index,Total Citations,Citations in Last 5 Years,Public Access Paper (Available),Public Access Paper (Not Available)
Ofer Bergman,"Associate Professor, Information Science, Bar-Ilan University",23,33,2197,813,1,0
Itiro Siio,"Professor of Computer Science, Ochanomizu University",25,42,2197,646,0,0
Clemens Holzmann,University of Applied Sciences Upper Austria,21,39,2197,1204,3,0
Ruogu Kang,"Research Manager, Facebook",16,19,2194,1105,3,0
Thiago Santini,Data Scientist & Software Engineer at Techem X,28,34,2194,1868,3,2
Celso de Melo,US Army Research Lab,26,51,2192,1332,20,0
Paul André,"UX Researcher, Facebook",18,22,2189,653,0,0
Yuichi Itoh,Aoyama Gakuin University,19,38,2184,769,0,0
MING WEN,"Founder | 0xer.org, Professor | NTUB",16,19,2184,963,0,0
Sheena Erete,Associate Professor at the University of Maryland,24,37,2183,1810,24,6
Tamara Denning,"Assistant Professor, School of Computing, University of Utah",19,21,2183,934,3,0
Animesh Animesh,"Professor of Information Systems, Desautels Faculty of Management, McGill University",17,17,2179,1173,3,0
Hyowon Lee,Dublin City University,27,61,2177,424,28,1
Elizabeth Murnane,"Assistant Professor of Engineering, Dartmouth College",27,36,2174,1778,26,0
Susumu Harada,Unknown affiliation,16,19,2172,707,0,0
Gilly Leshed,"Senior Lecturer, Cornell University",19,28,2172,964,6,0
Tobias Czauderna,University of Applied Sciences Mittweida,22,33,2169,1167,23,0
John Goodall,Oak Ridge National Laboratory,25,38,2168,936,16,0
Sean Rintel,"Senior Principal Researcher, Microsoft Research Cambridge",24,40,2164,1349,12,1
Cheng-Zhi Anna Huang,Google Brain & Mila,13,14,2163,2073,1,0
Roberto Ranon,"Assistant Professor of Computer Science, Human-Computer Interaction Lab, University of Udine",20,30,2159,572,3,0
Karyn Moffatt,"McGill University, School of Information Studies",23,34,2159,1128,22,4
Xiaoyang Mao,University of Yamanashi,25,61,2155,832,7,5
Caroline Ziemkiewicz,Independent,22,27,2150,883,2,0
Boris Smus,Google,15,18,2142,1041,0,0
Tek-Jin Nam,KAIST,26,50,2139,893,0,1
Victoria Schwanda Sosik,"User Experience Researcher, Google",14,17,2135,1117,0,1
David Escudero-Mancebo (https://orcid.org/0000-0003-0849-8803),"Full Professor of Computer Science, University of Valladolid",20,38,2130,821,38,0
Raymond M Henry,Cleveland State University,16,24,2121,735,0,0
Dr. Tanima Dutta,"Indian Institute of Technology (Banaras Hindu University) Varanasi, India",24,52,2121,1688,15,28
Abigail Durrant,"Professor of Interaction Design, Newcastle University",24,51,2117,1377,44,3
Peter Fröhlich,FFG Austrian Research Promotion Agency,26,59,2114,899,26,6
Keith Vertanen,"Associate Professor, Michigan Technological University",24,42,2113,1048,19,1
MC Whang,Sangmyung University,25,50,2113,1004,0,2
"Danielle Lottridge, PhD",University of Auckland,22,36,2112,1450,6,0
Mattias Rost,"Senior Lecturer, Department of Applied IT, University of Gothenburg",20,31,2109,814,10,0
Chris Weaver,"Associate Professor of Computer Science, University of Oklahoma",20,33,2105,621,1,0
Jeni Paay,"Professor, Swinburne University of Technology",27,47,2104,863,4,0
Shelly Levy-Tzedek,Ben-Gurion University,25,40,2100,1364,29,7
Asle Fagerstrøm,Kristiania University College,24,43,2099,1537,10,0
Lora Oehlberg,"Associate Professor, Department of Computer Science, University of Calgary",25,41,2097,1324,28,4
Yngve Sundblad,"HCI department, CSC, KTH, Stockholm, Sweden",20,28,2095,396,1,0
Joel Lanir,University of Haifa,25,46,2092,1366,7,1
Anhong Guo,"Assistant Professor, University of Michigan",26,35,2092,1800,14,0
