Name,Affiliation,H-index,I10-index,Total Citations,Citations in Last 5 Years,Public Access Paper (Available),Public Access Paper (Not Available)
Caglar Yildirim,"MIT CSAIL & Khoury College of Computer Sciences, Northeastern University",16,19,2701,2398,0,0
Adrian Holzer,Prof. University of Neuchâtel,24,43,2699,1468,22,0
Xiang 'Anthony' Chen,"Associate Professor, UCLA",27,42,2690,1724,17,0
Prof. John K. Alhassan,"Department of Computer Science, Federal University of Technology, Minna, Nigeria",17,38,2690,2025,10,0
Hoshang kolivand,Liverpool John Moores University,25,54,2688,2329,2,0
Stuart Marshall,"Senior Lecturer in Software Engineering, Victoria University of Wellington",24,33,2688,1112,4,0
Maxime Cordeil,The University of Queensland,26,39,2687,2452,22,2
R. Darin Ellis,"Industrial & Systems Engineering Department, College of Engineering, Wayne State University",24,44,2685,1008,0,0
Alexandra Weilenmann,"Associate Professor, University of Gothenburg, Sweden",23,32,2685,906,0,0
Laura Pfeifer Vardoulakis,Google,21,23,2683,1688,7,0
Cigdem Altin Gumussoy,İstanbul Technical University,23,28,2681,1502,1,3
Gustavo Fortes Tondello,University of Waterloo,22,31,2675,2319,37,1
Isaac Johnson,Wikimedia Foundation,17,19,2664,2367,13,0
Ha Young Kim,"Yonsei University, Graduate School of Information",20,30,2656,2559,0,0
Adam Fourney,"Principal Researcher, Microsoft Research",23,38,2651,2328,6,0
Manuel Ortega Cantero,Universidad de Castilla - La Mancha,27,62,2644,732,17,9
Berk Gokberk,"Boğaziçi University, Department of Computer Engineering",20,26,2642,677,2,0
Joel S. Mtebe,"Associate Professor, University of Dar es Salaam, Tanzania",22,39,2640,2034,0,0
Ahmad Awais,VP Developer Relations | Google Dev Advisory Board founding member | AI Panel | GitHub Star,16,17,2640,2186,0,1
Paweł W. Woźniak,Chalmers University of Technology,29,78,2639,2232,94,0
Olivier Chapuis,"Université Paris-Saclay, CNRS, Inria",29,48,2636,936,6,0
Tanya Kraljic,"Staff User Experience Researcher, Google Research",12,12,2633,893,6,0
Markel Vigo,"Reader in Computer Science, University of Manchester",25,59,2632,1504,33,5
Daniel Szafir,University of North Carolina at Chapel Hill,23,41,2618,2118,25,2
Keith S. Jones,"Professor of Psychology, Texas Tech University",16,32,2613,964,35,4
Dhananjay Singh,"Professor, Saint Louis University, USA",24,59,2611,1834,11,1
Craig S. Kaplan,"Associate Professor of Computer Science, University of Waterloo",27,42,2610,856,6,4
Timo Partala,Xamk,17,22,2610,947,1,0
Margherita Antona,"Institute of Computer Science, FORTH",24,73,2609,1777,8,2
Joanna Lumsden,"Professor & Head of Department, Computer Science, & APVC Research Integrity, Aston University",23,44,2605,890,3,0
Heike Winschiers-Theophilus,"Professor in Faculty of Computing & Informatics, Namibia University of Science & Technology",27,76,2602,1560,16,3
John Holger Eklund,Macquarie University and UXResearch,21,28,2601,212,0,0
Judy van Biljon,"Professor of Information Systems, University of South Africa",24,48,2592,1261,31,9
